,Month,Day,Hour,electron,cool,heat
3087,5,9,16,24559.64,178.94,8711.32
3088,5,9,17,21603.4,175.36,8504.01
3089,5,9,18,18710.65,170.42,8174.38
3090,5,9,19,17214.98,162.43,7617.82
3091,5,9,20,16564.13,154.74,7149
3092,5,9,21,16117.04,147.94,6699.75
3093,5,9,22,15483.65,140.02,6231.94
3094,5,9,23,15103.98,134.11,5807.94
3095,5,10,0,15012.98,129.96,5492.21
3096,5,10,1,14362.42,124.01,5161.02
3097,5,10,2,14428.21,122.84,5065.76
3098,5,10,3,14562.49,122.05,4918.16
3099,5,10,4,14768.45,122.98,4930.73
3100,5,10,5,15473.01,130.74,5295.21
3101,5,10,6,16960.77,140.36,5839.95
3102,5,10,7,19259.77,146.09,6274.93
3103,5,10,8,22364.55,155.42,6897.07
3104,5,10,9,25368.22,165.47,7508.34
3105,5,10,10,27703.4,174.99,8185.99
3106,5,10,11,28598.71,178,8473.02
3107,5,10,12,28532.55,180.54,8742.39
3108,5,10,13,27523.57,180.38,8932.18
3109,5,10,14,26923.48,182.7,9143.73
3110,5,10,15,25537.43,185.53,9434.62
3111,5,10,16,23684.38,185.59,9452.91
3112,5,10,17,21065.16,184.18,9382.21
3113,5,10,18,17766.61,176.32,8887.12
3114,5,10,19,16290.03,166.24,8153.1
3115,5,10,20,14497.53,152.37,7493.88
3116,5,10,21,16983.78,154.25,6955.55
3117,5,10,22,18757.09,152.38,6314.74
3118,5,10,23,18174.19,145.92,5906.62
3119,5,11,0,18296.74,140.8,5464.3
3120,5,11,1,17939.21,137.41,5267.36
3121,5,11,2,17778.37,135.68,5157.23
3122,5,11,3,17714.9,134.21,5053.69
3123,5,11,4,16971.74,131.02,4960.3
3124,5,11,5,17715.27,136.83,5174.19
3125,5,11,6,18630.78,144.32,5679.93
3126,5,11,7,19084.83,143.89,6208.54
3127,5,11,8,22118.62,152.42,6824.84
3128,5,11,9,25417.37,162.78,7344.15
3129,5,11,10,27494.16,170.37,7876.74
3130,5,11,11,27925.72,173.44,8252.31
3131,5,11,12,27619.65,174.55,8496.22
3132,5,11,13,27636.85,177.39,8685.5
3133,5,11,14,26925.6,179.71,8858.26
3134,5,11,15,25663.93,181.34,9058.29
3135,5,11,16,23671.61,183.4,9258.26
3136,5,11,17,20773.63,180.66,9158.47
3137,5,11,18,17623.29,174.33,8787.89
3138,5,11,19,16200.88,164.88,8092.43
3139,5,11,20,15474.7,153.52,7344.2
3140,5,11,21,15164.72,145.95,6769.81
3141,5,11,22,18087.23,150.42,6320.5
3142,5,11,23,18256.69,143.33,5703.43
3143,5,12,0,17994.83,137.68,5300.99
3144,5,12,1,17523.72,134.62,5131.96
3145,5,12,2,17484.11,132.68,4976.57
3146,5,12,3,17750.71,132.81,4888.25
3147,5,12,4,17828.3,133.2,4904.14
3148,5,12,5,17381.34,134.66,5096.05
3149,5,12,6,18210.57,141.99,5592.82
3150,5,12,7,19603.72,146.89,6234.16
3151,5,12,8,22359.66,154.33,6833
3152,5,12,9,25226.69,163.81,7423.02
3153,5,12,10,27136.99,171.59,7931.68
3154,5,12,11,27041.01,175.99,8587.4
3155,5,12,12,27585.41,180.19,8916.71
3156,5,12,13,27685.08,185.34,9291.89
3157,5,12,14,27137.71,190.32,9654.78
3158,5,12,15,25985.48,192.08,9800.45
3159,5,12,16,23965.69,192.07,9899.48
3160,5,12,17,21013.43,189.28,9793.76
3161,5,12,18,17691.66,182.95,9499.08
3162,5,12,19,15883.94,169.85,8660.94
3163,5,12,20,14286.94,155.17,7834.18
3164,5,12,21,14560.49,148.36,7177.94
3165,5,12,22,19451.02,159.66,6770.86
3166,5,12,23,19177.26,153.26,6313.92
3167,5,13,0,19220.08,151.18,6066.53
3168,5,13,1,19064.98,147.06,5802.01
3169,5,13,2,19040.26,145.44,5665.15
3170,5,13,3,18595.23,141.02,5434.19
3171,5,13,4,18209.8,139.56,5365.29
3172,5,13,5,18580.19,145.36,5661.54
3173,5,13,6,19480.78,153.25,6238.14
3174,5,13,7,19255.25,150.1,6648.05
3175,5,13,8,23006.42,161.93,7395.95
3176,5,13,9,25638.31,172.71,8044.93
3177,5,13,10,27632,181.23,8641.39
3178,5,13,11,27873.5,182.64,8934.4
3179,5,13,12,28499.39,188.53,9389.99
3180,5,13,13,28294.04,192.93,9692.83
3181,5,13,14,27702.54,196.69,10056.72
3182,5,13,15,26474.65,198.08,10207.22
3183,5,13,16,24465.13,201.1,10533.72
3184,5,13,17,21295.25,195.28,10259.3
3185,5,13,18,18481.96,189.68,9892.91
3186,5,13,19,16893.15,178.66,9141.31
3187,5,13,20,16031.45,165.35,8201.17
3188,5,13,21,17396.55,159.63,7337.54
3189,5,13,22,20072.56,162.22,6838.07
3190,5,13,23,19262.84,154.26,6365.49
3191,5,14,0,18982.57,151.49,6150.41
3192,5,14,1,18995.01,148.74,5975.41
3193,5,14,2,18476.18,144.37,5744.91
3194,5,14,3,18318.79,140.93,5530.09
3195,5,14,4,17541.73,137.95,5490.58
3196,5,14,5,17442.1,141.8,5769.05
3197,5,14,6,18103.21,149.37,6348.97
3198,5,14,7,19770.46,154.51,6900.47
3199,5,14,8,22915.26,165.59,7622.72
3200,5,14,9,26338.34,177.49,8252.04
3201,5,14,10,28594.22,187.56,8929.12
3202,5,14,11,28582.69,186.6,9101.23
3203,5,14,12,29508.17,191.68,9391.1
3204,5,14,13,29621.04,196.92,9711.19
3205,5,14,14,28794.9,199.15,9968.81
3206,5,14,15,27686.34,201.02,10175.11
3207,5,14,16,25649.69,201.42,10252.85
3208,5,14,17,22851.75,198.63,10127.84
3209,5,14,18,19692.64,191.5,9729.67
3210,5,14,19,17387.96,178.48,9022.1
3211,5,14,20,15959.19,166.34,8380.45
3212,5,14,21,17272.24,163.26,7819.87
3213,5,14,22,18991.52,162.39,7296.12
3214,5,14,23,17806.93,150.15,6599.28
3215,5,15,0,17878.75,147.75,6348.17
3216,5,15,1,17515.59,144.59,6215.56
3217,5,15,2,17179.07,139.4,5835.16
3218,5,15,3,16880.93,136.73,5609.73
3219,5,15,4,16657.14,136.52,5618.12
3220,5,15,5,16935.81,137.19,5580.68
3221,5,15,6,18291.3,145.33,5922.52
3222,5,15,7,17668.51,141.99,6451.43
3223,5,15,8,22118.42,155.48,7100.54
3224,5,15,9,24529.5,161.45,7519.48
3225,5,15,10,26574.73,167.83,7982.34
3226,5,15,11,28854.07,175.48,8244.02
3227,5,15,12,29151.4,177.12,8382.17
3228,5,15,13,28841.92,180.91,8725.75
3229,5,15,14,27789.6,182.32,8948.03
3230,5,15,15,27720.38,186.96,9069.15
3231,5,15,16,25925.4,189.44,9237.81
3232,5,15,17,22410.02,184.88,9102.36
3233,5,15,18,18848.02,176.05,8686.75
3234,5,15,19,17717.62,169.38,8101.84
3235,5,15,20,17210.19,161.42,7543.13
3236,5,15,21,16415,152.58,7007.88
3237,5,15,22,15351.65,142.76,6450.25
3238,5,15,23,14502.22,131.99,5837.19
3239,5,16,0,14371.46,125.73,5382.88
3240,5,16,1,14163.98,122.23,5133.13
3241,5,16,2,14088.24,120.1,4958.55
3242,5,16,3,14020.47,117.89,4788.12
3243,5,16,4,14035.75,118.22,4786.29
3244,5,16,5,14227.32,120.81,4928.91
3245,5,16,6,15075.47,124.97,5201.06
3246,5,16,7,17681.66,133.31,5792.93
3247,5,16,8,21622.13,144.41,6387.45
3248,5,16,9,24027.61,152.86,7000.18
3249,5,16,10,26091.87,157.35,7273.28
3250,5,16,11,27617.75,161.71,7451.5
3251,5,16,12,28054.11,164.67,7621.37
3252,5,16,13,28232.15,167.99,7835.43
3253,5,16,14,27820.03,171.68,8114.47
3254,5,16,15,27034.2,175.74,8303.58
3255,5,16,16,24771.01,175.4,8403.99
3256,5,16,17,21850.37,170.38,8085.51
3257,5,16,18,18377.57,163.38,7769.31
3258,5,16,19,17133.76,157.16,7244.56
3259,5,16,20,16286.81,148.42,6659.24
3260,5,16,21,15603.83,140.79,6292.35
3261,5,16,22,15234.99,135.11,5918.98
3262,5,16,23,14987.38,130.11,5583.99
3263,5,17,0,15022.83,127.37,5369.46
3264,5,17,1,14952.2,125.9,5260.24
3265,5,17,2,14809.16,124.1,5105.59
3266,5,17,3,14932.07,123.59,5035
3267,5,17,4,14686.7,124.27,5116.88
3268,5,17,5,15805.96,133.17,5453.97
3269,5,17,6,16710.91,139.58,5924.48
3270,5,17,7,19441.34,145.37,6257.46
3271,5,17,8,22334.34,151.87,6708.89
3272,5,17,9,24906,158.55,7112.37
3273,5,17,10,26954.75,162.98,7392.24
3274,5,17,11,27101.22,164.43,7735.24
3275,5,17,12,27648.46,167.89,8008.42
3276,5,17,13,27550.83,169.47,8126.87
3277,5,17,14,26708.71,171.02,8336.99
3278,5,17,15,25038.99,169.76,8402.11
3279,5,17,16,23182.01,170.35,8455.37
3280,5,17,17,20025.87,167.36,8342.67
3281,5,17,18,16090.51,158.25,7988.99
3282,5,17,19,14209.82,148.62,7406.34
3283,5,17,20,13707.45,141.5,6893.96
3284,5,17,21,16259.37,144.28,6386.57
3285,5,17,22,18573.66,147.24,6004.43
3286,5,17,23,17880.19,140.27,5641.56
3287,5,18,0,17975.75,137.9,5394.98
3288,5,18,1,18115.45,136.37,5285.38
3289,5,18,2,18106.67,136.8,5304.08
3290,5,18,3,17621.78,130.26,4884.12
3291,5,18,4,17147.59,129.39,4920.93
3292,5,18,5,17940.88,138.29,5366.16
3293,5,18,6,18272.96,145.2,5988.24
3294,5,18,7,18884.69,144.18,6338.2
3295,5,18,8,22503.69,156.93,7121.28
3296,5,18,9,25184.6,164.17,7559.13
3297,5,18,10,28137.9,173.8,8065.51
3298,5,18,11,27779.05,172.31,8371.78
3299,5,18,12,27734.36,172.84,8555.72
3300,5,18,13,27674.8,175.61,8761.94
3301,5,18,14,27116.23,177.67,8959.73
3302,5,18,15,25857.24,180.66,9195.91
3303,5,18,16,23569.65,179.5,9195.45
3304,5,18,17,20579.67,178.46,9177.29
3305,5,18,18,4687.89,44.38,2287.57
3306,5,19,9,0,0,0
3307,5,19,10,21657.43,140.46,6700.17
3308,5,19,11,28192.11,183.69,9037.67
3309,5,19,12,28300.94,186.83,9327.54
3310,5,19,13,27326.44,186.38,9550.4
3311,5,19,14,26824.41,191.53,9852.76
3312,5,19,15,25774.14,193.88,10087.87
3313,5,19,16,23785.78,192.41,10086.47
3314,5,19,17,21033.78,192.04,10143.31
3315,5,19,18,17906.94,185.01,9731.11
3316,5,19,19,16375.44,173.24,8905.61
3317,5,19,20,15761.82,164.15,8282.18
3318,5,19,21,15885.31,157.49,7592
3319,5,19,22,18182.29,158.11,7000.3
3320,5,19,23,19147.44,156.52,6586.73
3321,5,20,0,19057.52,150.8,6167.92
3322,5,20,1,19159.23,151.55,6230
3323,5,20,2,19271.76,151.89,6209.57
3324,5,20,3,19021.59,147.95,5914.5
3325,5,20,4,18745.56,146.92,5917.56
3326,5,20,5,19147.38,154.43,6375.6
3327,5,20,6,20405.15,164.68,7032.75
3328,5,20,7,20513.77,163.32,7515.07
3329,5,20,8,23245.58,170.36,8065.1
3330,5,20,9,26927.51,182.59,8603.37
3331,5,20,10,28338.37,186,8883.3
3332,5,20,11,28545.38,185.47,9091.91
3333,5,20,12,28877.75,188.87,9318.72
3334,5,20,13,27517.46,184.44,9330.54
3335,5,20,14,26686.78,189.1,9699.12
3336,5,20,15,23536.18,189.23,9844.81
3337,5,20,16,22088.61,189.34,9782.07
3338,5,20,17,19131.63,184.58,9447.27
3339,5,20,18,16723.99,174.51,8892.45
3340,5,20,19,15896.34,166.36,8365.41
3341,5,20,20,15514.65,160.98,8018.79
3342,5,20,21,17147.56,158.95,7446.6
3343,5,20,22,19260.78,160.03,6964.62
3344,5,20,23,18693.51,154.06,6630.62
3345,5,21,0,18980.34,153.29,6461.82
3346,5,21,1,19157.96,151.72,6292.95
3347,5,21,2,19216.3,149.65,6044.82
3348,5,21,3,18237.35,145.32,5808.26
3349,5,21,4,18290.96,147.39,5974.08
3350,5,21,5,18417.03,151.35,6208.1
3351,5,21,6,19468.72,154.22,6247.7
3352,5,21,7,17437.32,143.36,6229.43
3353,5,21,8,21835.85,150.53,6700.89
3354,5,21,9,24608.84,160.6,7367.63
3355,5,21,10,26855.22,167.97,7738.5
3356,5,21,11,27178.43,165.77,7841.93
3357,5,21,12,27488.05,166.24,7857.11
3358,5,21,13,27201.45,167.85,8007.81
3359,5,21,14,26568.03,168.39,8046.63
3360,5,21,15,25220.11,167.62,8113.85
3361,5,21,16,22967.4,166.1,8130.3
3362,5,21,17,19818.44,162.74,7961.43
3363,5,21,18,16371.83,155.07,7470.77
3364,5,21,19,14697.86,145.46,6801.06
3365,5,21,20,13610.37,134.1,6176.05
3366,5,21,21,14214.07,131.61,5775.46
3367,5,21,22,17592.82,138.36,5413.64
3368,5,21,23,17534.84,134.57,5109.88
3369,5,22,0,17189.06,129.08,4761.88
3370,5,22,1,16477.71,124.67,4585.84
3371,5,22,2,16471.5,122.92,4469.66
3372,5,22,3,16037.4,119.64,4260.65
3373,5,22,4,14890.95,114.22,4083.73
3374,5,22,5,13640.72,110.46,4130.37
3375,5,22,6,14137.57,113.35,4366.13
3376,5,22,7,16919.17,121.15,4898.85
3377,5,22,8,20301.77,127.55,5272.67
3378,5,22,9,22968.26,132.64,5559.66
3379,5,22,10,26859.66,145.38,5955.25
3380,5,22,11,28479.78,152.75,6295.45
3381,5,22,12,28400.6,153.94,6525.21
3382,5,22,13,26907.66,153.07,6716.73
3383,5,22,14,26431.21,154.96,6822.93
3384,5,22,15,25059.48,154,6764.04
3385,5,22,16,22035.99,148.42,6619.09
3386,5,22,17,19534.18,145.69,6416.98
3387,5,22,18,17794.57,144.41,6126.65
3388,5,22,19,16100.21,140.43,5952.54
3389,5,22,20,14676.58,129.48,5393.67
3390,5,22,21,14474.06,124.35,5029.19
3391,5,22,22,14300.33,122.26,4926.42
3392,5,22,23,13892.66,117.59,4641.06
3393,5,23,0,13012.94,108.21,4129.11
3394,5,23,1,13001.55,106.59,3988.91
3395,5,23,2,12865.63,103.23,3728.56
3396,5,23,3,12787.1,102.38,3649.92
3397,5,23,4,12724.83,101.25,3543.18
3398,5,23,5,12819.04,102.53,3579.24
3399,5,23,6,13778.61,106.83,3850.6
3400,5,23,7,16880.58,114.82,4302.84
3401,5,23,8,20253.75,124.79,5058.83
3402,5,23,9,23151.04,136.62,5758.55
3403,5,23,10,24953.5,140.96,6055.89
3404,5,23,11,26561.71,146.43,6271.8
3405,5,23,12,26908.02,150.91,6581.31
3406,5,23,13,26259.58,153.77,6844.4
3407,5,23,14,25845.66,157.08,7080.79
3408,5,23,15,24703.08,159.46,7250.91
3409,5,23,16,22715.03,160.33,7392.1
3410,5,23,17,20162.76,158.67,7307.6
3411,5,23,18,17598.34,155.46,7094.75
3412,5,23,19,16363.15,149.13,6660.46
3413,5,23,20,15683.84,139.35,6007.38
3414,5,23,21,14843.75,131.66,5632.33
3415,5,23,22,14391,125.22,5194.54
3416,5,23,23,14259.17,122.99,5027.46
3417,5,24,0,14479.01,120.06,4746.82
3418,5,24,1,14443.35,119.28,4671.84
3419,5,24,2,14416.23,115.08,4304.43
3420,5,24,3,14229.31,111.59,4084.05
3421,5,24,4,14260.03,114.17,4230.66
3422,5,24,5,14756.12,120,4442.18
3423,5,24,6,15135.89,120.93,4645.36
3424,5,24,7,18563.03,133,5369.61
3425,5,24,8,22077.74,144.81,6176.51
3426,5,24,9,24679.08,153.39,6771.88
3427,5,24,10,26865.57,160.79,7254.66
3428,5,24,11,27037.19,163.18,7673.06
3429,5,24,12,27397.58,167.92,8025.98
3430,5,24,13,27492.41,172.4,8337.67
3431,5,24,14,26944.21,176.65,8638.02
3432,5,24,15,25545.57,177.65,8771.79
3433,5,24,16,23466.32,176.12,8775.87
3434,5,24,17,20413.8,174.53,8788.87
3435,5,24,18,17665.76,170.73,8491.55
3436,5,24,19,15458.83,159.99,7889.57
3437,5,24,20,14354.42,147.54,7094.5
3438,5,24,21,16796.18,150.25,6646.71
3439,5,24,22,19260.03,153.68,6277.81
3440,5,24,23,18408.17,144.75,5757.44
3441,5,25,0,18059.23,139.63,5428.68
3442,5,25,1,17931.02,136.48,5186.39
3443,5,25,2,17553.89,133.55,5016.71
3444,5,25,3,17725.32,132.98,4914.54
3445,5,25,4,17600.25,133.46,4923.41
3446,5,25,5,17692.9,138.57,5244.6
3447,5,25,6,17995.23,142.36,5656.64
3448,5,25,7,19865.36,150.18,6452.3
3449,5,25,8,22934.21,157.85,7031.84
3450,5,25,9,25644.68,168.2,7647
3451,5,25,10,27707.93,174.68,8060
3452,5,25,11,27520.98,179.54,8744.43
3453,5,25,12,26638.94,181.22,8978.25
3454,5,25,13,24645.65,182.47,9114.27
3455,5,25,14,24173.52,184.04,9184.07
3456,5,25,15,23317.32,183.5,9145.12
3457,5,25,16,23323.05,184.43,9264.17
3458,5,25,17,21162.35,185.77,9459.96
3459,5,25,18,18005.32,179.75,9178.56
3460,5,25,19,16028.59,169.48,8524.27
3461,5,25,20,15318.68,159.4,7844.28
3462,5,25,21,13447.03,143.61,7073.91
3463,5,25,22,17258.63,149.76,6478.59
3464,5,25,23,19591.99,150.63,5961.53
3465,5,26,0,19601.54,148.28,5775.95
3466,5,26,1,18769.41,143.68,5620.23
3467,5,26,2,18225.71,139.02,5339.31
3468,5,26,3,18257.32,138.63,5315.34
3469,5,26,4,18307.72,140.55,5441.56
3470,5,26,5,18886.1,148.35,5839.11
3471,5,26,6,20301.49,155.91,6210.9
3472,5,26,7,19897.51,151.15,6581.81
3473,5,26,8,22657.07,162.13,7433.05
3474,5,26,9,25454.55,173.48,8131.13
3475,5,26,10,28356.79,183.97,8719.84
3476,5,26,11,26976.7,187.29,9086.5
3477,5,26,12,25381.69,187.03,9201.65
3478,5,26,13,22503.72,182.13,9237.57
3479,5,26,14,21530.37,184.09,9318.84
3480,5,26,15,21358.17,181.99,9189.14
3481,5,26,16,21711.44,184.82,9398.87
3482,5,26,17,18981.95,179.33,9069.38
3483,5,26,18,17295.19,172.54,8706.17
3484,5,26,19,15965.05,165.64,8254.53
3485,5,26,20,14842.79,154.78,7650.92
3486,5,26,21,15407.78,149.28,7028.89
3487,5,26,22,19500.57,157.47,6550.48
3488,5,26,23,19304.08,152.18,6176.72
3489,5,27,0,18880.76,144.8,5695.07
3490,5,27,1,18379.21,139.12,5378.37
3491,5,27,2,18186.11,137.36,5273.49
3492,5,27,3,18098.56,138.27,5334.65
3493,5,27,4,18478.2,141.84,5509.18
3494,5,27,5,18312.63,142.05,5521.89
3495,5,27,6,19000.67,146.26,5851.08
3496,5,27,7,20089.68,151.75,6562.4
3497,5,27,8,23029.64,161.67,7298.19
3498,5,27,9,25860.92,169.73,7785.67
3499,5,27,10,28148.8,177.92,8287.07
3500,5,27,11,29297.28,186.82,9000.51
3501,5,27,12,28076.82,182.62,9106.91
3502,5,27,13,27919.35,185.74,9305.07
3503,5,27,14,27628.95,190.02,9558.16
3504,5,27,15,26051.49,191.8,9862.39
3505,5,27,16,23968.42,190.45,9871.84
3506,5,27,17,21422,189.18,9809.13
3507,5,27,18,18263.99,182.3,9396.44
3508,5,27,19,16541.25,173.34,8763.46
3509,5,27,20,15669.87,161.34,7969.7
3510,5,27,21,16145.85,154.68,7297.97
3511,5,27,22,19560.57,160.96,6868.25
3512,5,27,23,19444.07,156.84,6527.43
3513,5,28,0,19353.59,150.49,6031.05
3514,5,28,1,19214.73,146.63,5773.59
3515,5,28,2,19143.02,146.12,5769.22
3516,5,28,3,19204.1,147.08,5796.7
3517,5,28,4,19177.4,145.46,5632.45
3518,5,28,5,19122.52,150.12,5895.46
3519,5,28,6,19434.22,154.77,6394.67
3520,5,28,7,19858.11,153.59,6855.76
3521,5,28,8,22783.29,162.86,7557.78
3522,5,28,9,26360.32,177.22,8338.81
3523,5,28,10,28320.01,185.25,8892.32
3524,5,28,11,27284.04,182.58,9190.91
3525,5,28,12,27867.52,187.04,9464.94
3526,5,28,13,27939.97,190,9700.35
3527,5,28,14,27450.44,191.7,9824.52
3528,5,28,15,26439.26,192.44,9872.48
3529,5,28,16,24415.45,192.57,9950.97
3530,5,28,17,21557.54,192.51,10009.55
3531,5,28,18,18460.9,185.86,9639.56
3532,5,28,19,16599.56,175.05,8930.95
3533,5,28,20,15997.86,164.63,8184.37
3534,5,28,21,16544.58,158.93,7559.41
3535,5,28,22,20712.75,165.81,6965.59
3536,5,28,23,19951.09,158.74,6585.04
3537,5,29,0,18853.09,151.43,6230.3
3538,5,29,1,18489.75,146.87,5951.07
3539,5,29,2,18674.53,145.46,5804.25
3540,5,29,3,18447.68,142.92,5642.53
3541,5,29,4,18265.89,142.3,5657.68
3542,5,29,5,18263.99,142.69,5676
3543,5,29,6,18705.71,144.52,5805.17
3544,5,29,7,19075.36,147.16,6571.7
3545,5,29,8,22378.53,159.52,7414.38
3546,5,29,9,25384.51,164.8,7666.56
3547,5,29,10,27844.62,174.44,8192.73
3548,5,29,11,28967.35,179.64,8582.33
3549,5,29,12,29389.39,184.8,8935.46
3550,5,29,13,29841.32,190.5,9284.81
3551,5,29,14,29587.71,193.69,9431.92
3552,5,29,15,28232.16,191.93,9358.51
3553,5,29,16,26357.23,193.83,9532.27
3554,5,29,17,23447.16,189.4,9287.98
3555,5,29,18,20428.48,186.3,9147.53
3556,5,29,19,18550.11,177.5,8612.76
3557,5,29,20,17426.47,166.31,7933.59
3558,5,29,21,16714.88,158.15,7491.36
3559,5,29,22,16292.87,150.06,6937.41
3560,5,29,23,15584.94,142.29,6444.14
3561,5,30,0,15025.31,135.34,6048.54
3562,5,30,1,14722.52,131.63,5812.86
3563,5,30,2,14679.51,129.2,5608.71
3564,5,30,3,14604.52,127.79,5510.35
3565,5,30,4,14626.13,128.8,5540.56
3566,5,30,5,14891.46,130.55,5635.88
3567,5,30,6,15629.47,134.52,5927.93
3568,5,30,7,19130.85,145.74,6487.98
3569,5,30,8,22117.23,156.43,7245.17
3570,5,30,9,24821.1,164.64,7717.71
3571,5,30,10,27174.03,171.66,8076.33
3572,5,30,11,28375.36,175.97,8315.49
3573,5,30,12,28680.08,179.96,8684.01
3574,5,30,13,28708.68,184.49,9007.52
3575,5,30,14,28428.46,189.26,9334.8
3576,5,30,15,27505.02,192.79,9590.15
3577,5,30,16,25677.36,190.63,9419.04
3578,5,30,17,22896.94,185.64,9129.16
3579,5,30,18,20060.54,183.51,9040.57
3580,5,30,19,18467.32,178.31,8697.56
3581,5,30,20,17995.69,168.69,7991.12
3582,5,30,21,17320.13,160.12,7468.29
3583,5,30,22,16836.52,156.03,7281.21
3584,5,30,23,16482.41,146.91,6666.3
3585,5,31,0,16353.12,143.79,6394.93
3586,5,31,1,15684.66,139.67,6282.72
3587,5,31,2,15977.04,137.32,5988.41
3588,5,31,3,16049.02,137.67,6002.97
3589,5,31,4,15957.43,137.99,6015.09
3590,5,31,5,16068.86,141.51,6211.78
3591,5,31,6,17057.04,144.49,6395.35
3592,5,31,7,19701.66,153.64,6981.9
3593,5,31,8,22306.25,160.27,7468.38
3594,5,31,9,24704.91,164.69,7779.05
3595,5,31,10,26080.67,167.14,8036.27
3596,5,31,11,26828.03,170.88,8419.22
3597,5,31,12,27090.79,174.13,8659.29
3598,5,31,13,27190,177.16,8835.67
3599,5,31,14,26263.69,178.38,9078.67
3600,5,31,15,25102.87,179.4,9157.12
3601,5,31,16,23390.24,180.91,9287.57
3602,5,31,17,20818.21,180.52,9320.8
3603,5,31,18,17411.18,174.97,9088.21
3604,5,31,19,15894.67,167.13,8559.38
3605,5,31,20,15772.21,161.98,8118.28
3606,5,31,21,15360.4,154.8,7618.22
3607,5,31,22,19758.36,164.45,7184.08
3608,5,31,23,19659.11,161.17,6954.81
3609,6,1,0,19112.37,156.94,6736.91
3610,6,1,1,19182.4,155.66,6631.07
3611,6,1,2,19242.21,154.58,6501.54
3612,6,1,3,19108.25,151.4,6265.11
3613,6,1,4,19197.41,153.34,6421.72
3614,6,1,5,20209.63,166.4,7163.9
3615,6,1,6,21120.94,173.19,7636.08
3616,6,1,7,21858.05,174.88,8167.91
3617,6,1,8,24437.77,181.92,8715.26
3618,6,1,9,26831.23,188.63,9129.76
3619,6,1,10,28916.12,193.66,9425.42
3620,6,1,11,28930.65,194.64,9761.78
3621,6,1,12,29340.38,198.56,10047.6
3622,6,1,13,29297.9,200.35,10126.61
3623,6,1,14,28563.64,203.32,10489.73
3624,6,1,15,27639.14,206.54,10670.18
3625,6,1,16,25751.91,205.74,10688.13
3626,6,1,17,21835.69,199.37,10648.91
3627,6,1,18,18455.11,191.37,10200.29
3628,6,1,19,17030.89,182.2,9557.58
3629,6,1,20,16541.34,171.93,8769.69
3630,6,1,21,16948.05,164.33,8015.68
3631,6,1,22,20707.37,170.73,7456.32
3632,6,1,23,20976.37,167.07,7082.71
3633,6,2,0,21164.23,164.97,6812.15
3634,6,2,1,20680.82,161.83,6709.03
3635,6,2,2,20550.88,162.47,6790
3636,6,2,3,19869.01,156.63,6497.19
3637,6,2,4,19574.99,157.19,6622.65
3638,6,2,5,20332.09,167.2,7237.61
3639,6,2,6,22190.58,178.83,7795.97
3640,6,2,7,21972.27,176.89,8286.31
3641,6,2,8,24214.8,182.15,8723.09
3642,6,2,9,27210.77,190.17,9155.4
3643,6,2,10,30151.75,201.37,9737.97
3644,6,2,11,28764.4,200.01,10011.18
3645,6,2,12,29128.9,202.11,10264.38
3646,6,2,13,29777.79,206.97,10586.9
3647,6,2,14,30097.97,214.99,10976.68
3648,6,2,15,27475.3,214.1,11000.04
3649,6,2,16,25407.7,211.43,10923.22
3650,6,2,17,24199.1,210.01,10888.61
3651,6,2,18,21058.58,203.82,10527.84
3652,6,2,19,17960.3,187.71,9692.85
3653,6,2,20,16306.37,172.39,8863.5
3654,6,2,21,18115.82,170.96,8217.35
3655,6,2,22,22079.37,180.51,7881.97
3656,6,2,23,20014.85,165.27,7200.94
3657,6,3,0,20014.94,162.35,6962.47
3658,6,3,1,19718.22,159.57,6803.96
3659,6,3,2,19676.71,157.45,6633.28
3660,6,3,3,19604.23,155.55,6520.96
3661,6,3,4,19646.16,158.82,6716.73
3662,6,3,5,20283.88,169.37,7414.14
3663,6,3,6,20806,175.45,7931.92
3664,6,3,7,21837.68,176.68,8297.75
3665,6,3,8,24554.69,183.89,8806.97
3666,6,3,9,27483.93,194.45,9397.75
3667,6,3,10,29406.1,200.76,9815.02
3668,6,3,11,29671.54,202.36,10165.54
3669,6,3,12,30122.16,209,10680.48
3670,6,3,13,30413.03,216.8,11131.51
3671,6,3,14,29915.06,221.58,11442.06
3672,6,3,15,28950.56,223.27,11587.72
3673,6,3,16,26991.45,223,11722.03
3674,6,3,17,24249.67,220.84,11667.57
3675,6,3,18,20734.73,211.56,11198.89
3676,6,3,19,18829.57,201.83,10600.47
3677,6,3,20,16818.84,184.77,9684
3678,6,3,21,17775.9,180.08,9021.04
3679,6,3,22,20986.65,182.73,8337.15
3680,6,3,23,20418.13,174.84,7786.77
